_id,barcode,brandCode,category,categoryCode,cpg,topBrand,name
5fd3ae1fbe37ce0d9386bb57,511111818250,TEST BRANDCODE @1607708191160,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3ae1fbe37ce0d9386bb54'}}",False,test brand @1607708191160
5fd3ae1fbe37ce0d9386bb58,511111018261,TEST BRANDCODE @1607708191197,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3ae1fbe37ce0d9386bb54'}}",False,test brand @1607708191197
5fd3ae1fbe37ce0d9386bb59,511111518273,TEST BRANDCODE @1607708191721,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",False,test brand @1607708191721
5fd3ae20be37ce0d9386bb5b,511111718284,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3ae20be37ce0d9386bb5a'}}",False,test brand @1607708192160
5fff3aa0be37ce2bb793011a,511111519591,TEST BRANDCODE @1610562208718,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fff3aa0be37ce2bb7930116'}}",False,test brand @1610562208718
6000a0c6be37ce2bb793011d,511111619611,TEST BRANDCODE @1610653894219,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '6000a0c6be37ce2bb793011c'}}",False,test brand @1610653894219
5fff3aa0be37ce2bb7930117,511111319566,TEST BRANDCODE @1610562208600,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fff3aa0be37ce2bb7930116'}}",False,test brand @1610562208600
5fff3aa0be37ce2bb7930118,511111819578,TEST BRANDCODE @1610562208645,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fff3aa0be37ce2bb7930116'}}",False,test brand @1610562208645
5fff3aa1be37ce2bb793011b,511111119609,TEST BRANDCODE @1610562209325,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",False,test brand @1610562209325
5fff3aa0be37ce2bb7930119,511111019589,TEST BRANDCODE @1610562208680,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fff3aa0be37ce2bb7930116'}}",False,test brand @1610562208680
6000b8c3be37ce321363c6c3,511111019701,TEST BRANDCODE @1610660035827,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '6000b8c3be37ce321363c6bf'}}",False,test brand @1610660035827
6000b8c3be37ce321363c6c2,511111419693,TEST BRANDCODE @1610660035788,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '6000b8c3be37ce321363c6bf'}}",False,test brand @1610660035788
6000b8c4be37ce321363c6c4,511111519713,TEST BRANDCODE @1610660036398,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",False,test brand @1610660036398
60019b82be37ce4f17e558d2,511111219736,TEST BRANDCODE @1610718082494,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '60019b82be37ce4f17e558d1'}}",False,test brand @1610718082493
585a973ee4b03e62d1ce0e97,511111801474,,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",False,Tropicana Trop 50
552ecc9be4b02ff29f99b214,511111702733,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5459429be4b0bfcb1e864082'}}",,Valu Time
580dffa7e4b0f32b2de21383,511111201847,T.G.I. FRIDAY'S,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,TGI Fridays
5a5d1d71e4b06ba572cf249c,511111600350,CUSQUENA,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",,Cusquena
5fb6b6e1be37ce522e165cbb,511111517399,ARNOLD,Bread & Bakery,BREAD_AND_BAKERY,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",False,Arnold 
57ebc188e4b0ac389136a343,511111001997,MC CAFE,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,McCafé
5afda307e4b03bf01c2a2966,511111404514,O-KE-DOKE,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",False,O-Ke-Doke
5fcda494be37ce688e08b0ce,511111517955,TEST BRANDCODE @1607312532260,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fcda494be37ce688e08b0cb'}}",False,test brand @1607312532260
5da606c61dda2c3e1416ae87,511111505648,ALKA SELTZER ADULT HEARTBURN CHEWS/ GUMMY/ TAB,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,ALKA SELTZER® ADULT HEARTBURN CHEWS/ GUMMY/ TAB
5f19e054be37ce33f74a1672,511111615149,TEST BRANDCODE @1595531348450,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f19e054be37ce33f74a166e'}}",,test brand @1595531348450
5f493dabbe37ce64d0ae36be,511111816058,TEST BRANDCODE @1598635435926,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493dabbe37ce64d0ae36ba'}}",,test brand @1598635435926
5fd29590be37ce38bbbefb26,511111018056,TEST BRANDCODE @1607636368136,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd29590be37ce38bbbefb25'}}",False,test brand @1607636368135
5f493d85be37ce64d0ae36b2,511111416012,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493d85be37ce64d0ae36b1'}}",,test brand @1598635397611
58861c7f4e8d0d20bc42c4fb,511111201281,,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",False,Quaker Oatmeal Squares
5dd59806a60b870fc613f7ca,511111806387,OATMEAL CRISP,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",,Oatmeal Crisp™ Cereal
58861c7e4e8d0d20bc42c4e4,511111101383,,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",,Milwaukee's Best Light
5ff3842abe37ce2c56dacbac,511111818533,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff3842abe37ce2c56dacbab'}}",False,test brand @1609794602668
5ff3842bbe37ce2c56dacbaf,511111518556,TEST BRANDCODE @1609794603283,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff3842bbe37ce2c56dacbad'}}",False,test brand @1609794603283
5ec2dd58be37ce5234ec36b9,511111614630,PHILLIPS'®DIGESTIVE,Health & Wellness,HEALTHY_AND_WELLNESS,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",False,Phillips'®Digestive
6000b8c3be37ce321363c6c1,511111919681,TEST BRANDCODE @1610660035741,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '6000b8c3be37ce321363c6bf'}}",False,test brand @1610660035741
6000b8c4be37ce321363c6c6,511111719724,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '6000b8c4be37ce321363c6c5'}}",False,test brand @1610660036852
5ff3842bbe37ce2c56dacbae,511111018544,TEST BRANDCODE @1609794603237,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff3842bbe37ce2c56dacbad'}}",False,test brand @1609794603236
5ff3842bbe37ce2c56dacbb1,511111218579,TEST BRANDCODE @1609794603367,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff3842bbe37ce2c56dacbad'}}",False,test brand @1609794603367
5ff3842bbe37ce2c56dacbb0,511111718567,TEST BRANDCODE @1609794603327,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff3842bbe37ce2c56dacbad'}}",False,test brand @1609794603327
5ff3842bbe37ce2c56dacbb2,511111418580,TEST BRANDCODE @1609794603942,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",False,test brand @1609794603941
5ff73cf9be37ce1e961f3257,511111918592,TEST BRANDCODE @1610038521409,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cf9be37ce1e961f3256'}}",False,test brand @1610038521409
60019b82be37ce4f17e558d3,511111419747,TEST BRANDCODE @1610718082601,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '60019b82be37ce4f17e558d1'}}",False,test brand @1610718082601
60019b83be37ce4f17e558d6,511111619772,TEST BRANDCODE @1610718083279,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",False,test brand @1610718083279
60074261be37ce360be639f6,511111319795,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '60074260be37ce360be639f5'}}",False,test brand @1611088480964
60019b82be37ce4f17e558d5,511111119760,TEST BRANDCODE @1610718082685,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '60019b82be37ce4f17e558d1'}}",False,test brand @1610718082685
60019b83be37ce4f17e558d8,511111819783,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '60019b83be37ce4f17e558d7'}}",False,test brand @1610718083421
60019b82be37ce4f17e558d4,511111919759,TEST BRANDCODE @1610718082644,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '60019b82be37ce4f17e558d1'}}",False,test brand @1610718082644
5ff8b5febe37ce4a13986614,511111319122,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff8b5febe37ce4a13986613'}}",False,test brand @1610135038186
5ff8b5fcbe37ce4a13986612,511111119111,TEST BRANDCODE @1610135036684,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",False,test brand @1610135036684
5ffe2df8be37ce5e01754c20,511111919193,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2df8be37ce5e01754c1f'}}",False,test brand @1610493432606
5ffe2e38be37ce5e01754c22,511111519201,TEST BRANDCODE @1610493496943,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2e38be37ce5e01754c21'}}",False,test brand @1610493496943
5ffe2ca1be37ce5e01754c0e,511111219170,TEST BRANDCODE @1610493089082,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",False,test brand @1610493089082
5ff8b5fbbe37ce4a13986610,511111019091,TEST BRANDCODE @1610135035614,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff8b5fbbe37ce4a1398660d'}}",False,test brand @1610135035614
5ffe2ce0be37ce5e01754c17,511111419181,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2ce0be37ce5e01754c16'}}",False,test brand @1610493152468
5ff8b5fbbe37ce4a13986611,511111619109,TEST BRANDCODE @1610135035679,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff8b5fbbe37ce4a1398660d'}}",False,test brand @1610135035679
5ff8b5fbbe37ce4a1398660f,511111519089,TEST BRANDCODE @1610135035546,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff8b5fbbe37ce4a1398660d'}}",False,test brand @1610135035546
5ffe2ca0be37ce5e01754c0a,511111819134,TEST BRANDCODE @1610493088287,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2ca0be37ce5e01754c09'}}",False,test brand @1610493088286
5ffe2ca0be37ce5e01754c0c,511111519157,TEST BRANDCODE @1610493088459,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2ca0be37ce5e01754c09'}}",False,test brand @1610493088459
5ffe2ca0be37ce5e01754c0b,511111019145,TEST BRANDCODE @1610493088421,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2ca0be37ce5e01754c09'}}",False,test brand @1610493088421
5ffe2ca0be37ce5e01754c0d,511111719168,TEST BRANDCODE @1610493088494,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2ca0be37ce5e01754c09'}}",False,test brand @1610493088494
5ff789d5be37ce786ba0f6a9,511111819066,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff789d5be37ce786ba0f6a8'}}",False,test brand @1610058197026
5ff789c5be37ce786ba0f6a6,511111119043,TEST BRANDCODE @1610058181760,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff789c5be37ce786ba0f6a2'}}",False,test brand @1610058181760
5ff8b5fbbe37ce4a1398660e,511111319078,TEST BRANDCODE @1610135035332,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff8b5fbbe37ce4a1398660d'}}",False,test brand @1610135035331
5ff789c6be37ce786ba0f6a7,511111619055,TEST BRANDCODE @1610058182453,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",False,test brand @1610058182453
5ff789c5be37ce786ba0f6a4,511111419020,TEST BRANDCODE @1610058181682,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff789c5be37ce786ba0f6a2'}}",False,test brand @1610058181682
5ff789c5be37ce786ba0f6a5,511111919032,TEST BRANDCODE @1610058181719,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff789c5be37ce786ba0f6a2'}}",False,test brand @1610058181719
5dc07bee1dda2c0ad7da64ac,511111906285,HERSHEYS CEREAL,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",,Hershey's™ Cereal
5f441280be37ce5dbe9b7c7f,511111415787,TEST BRANDCODE @1598296704728,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f441280be37ce5dbe9b7c7d'}}",,test brand @1598296704728
58861c7e4e8d0d20bc42c4f5,511111701347,AMP,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",False,Amp Energy
5332f754e4b03c9a25efd112,511111003755,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,Fuze
5d66d6a2a3a018093ab34727,511111905318,511111905318,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",,Eat This Not That Magazine
592486bde410d61fcea3d120,511111500940,AXE,Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",False,AXE
5f493dabbe37ce64d0ae36bc,511111116035,TEST BRANDCODE @1598635435855,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493dabbe37ce64d0ae36ba'}}",,test brand @1598635435855
5fc54c0ebe37ce1911dbb3b6,511111617907,TEST BRANDCODE @1606765582946,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",False,test brand @1606765582946
5332f712e4b03c9a25efd0f8,511111503811,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f712e4b03c9a25efd0f9'}}",,Kemps
5332f70ae4b03c9a25efd0f4,511111203834,,Beverages,,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Barmen
5f7ba678be37ce23081c5297,511111216933,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba678be37ce23081c5296'}}",,test brand @1601939064752
5c6d51d695144c607914426f,511111806509,ALEXA-O'S,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5c6d516795144c607914426e'}}",True,alexa-o's
5332f5f4e4b03c9a25efd0af,511111904014,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",,Frosted Mini-Wheats
5da607ef1dda2c3e1416ae89,511111005704,511111005704,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Bayer® ASPRIN TAB/ CAPS/ CHEWS
5f99f720be37ce13da9eaded,511111017172,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f99f720be37ce13da9eadec'}}",,test brand @1603925792078
5d6417dda3a018514994f42a,511111805069,511111805069,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",,InStyle
57e581dfe4b0ac389136a30e,511111402244,STEEL RESERVE,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",False,Steel Reserve
5d603430a3a018514994f423,511111904946,POP WORKS & COMPANY,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,Pop Works & Company Popcorn
5a4d2489e4b0d5c3fd86b67a,511111900498,SABRITONES,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,SABRITONES
5d66def56d5f3b6188d4f052,511111205456,511111205456,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",,TIME Special Edition Magazine
5a5d1ef1e4b0db471c2d0426,511111200314,SURE-JELL,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,SURE-JELL
5a5d26c7e4b06ba572cf24a5,511111500179,TERRAPIN,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",,Terrapin
588ba164e4b02187f85cdadf,511111501053,SMART MADE,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,Smart Made
5f872bd4be37ce66db5dd983,511111417057,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f872bd3be37ce66db5dd982'}}",,test brand @1602694099888
5d6415a26d5f3b23d1bc790b,511111405023,511111405023,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",,Coastal Living Magazine
5a8c5ee7e4b07f0a2dac8948,511111404231,LOVE BEAUTY AND PLANET,Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",False,LOVE BEAUTY AND PLANET
5daf2a6b1dda2c3e1416ae91,511111005865,PROTEIN ONE,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",,Protein One™
5332f753e4b03c9a25efd110,511111203766,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,Sugar Free NOS
5d66e03f6d5f3b6188d4f054,511111605492,511111605492,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",,Yoga Journal Magazine
5ea07e02be37ce3e45b6a781,511111414551,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ea07defbe37ce3e45b6a780'}}",,Show this Brand A
585a9707e4b03e62d1ce0e90,511111501541,,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,Smartfood Selects
5f99f71bbe37ce13da9eade8,511111617136,TEST BRANDCODE @1603925787381,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f99f71bbe37ce13da9eade6'}}",,test brand @1603925787381
57ebc02be4b0ac389136a339,511111002086,KOOL-AID,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,Kool-Aid
5332f5f5e4b03c9a25efd0b1,511111203995,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,Minute Maid
5f7ba645be37ce23081c528b,511111416890,TEST BRANDCODE @1601939013241,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba644be37ce23081c5289'}}",,test brand @1601939013241
58861c7d4e8d0d20bc42c4d7,511111401438,,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,Velveeta Shells
5332f7b5e4b03c9a25efd141,511111803447,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,Margaritaville
5f403232be37ce5f78d9ed1b,511111615705,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f403232be37ce5f78d9ed1a'}}",,test brand @1598042674677
5fb81ab9be37ce522e165cdc,511111317715,ABSOLUT® CITRON,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Absolut® Citron
5fb7fa35be37ce522e165cc9,511111717522,AVION R44,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Avion® R44
5332fa79e4b03c9a25efd227,511111102984,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,Caffeine-free Coca-Cola
5fd2a0bfbe37ce49eb72c0f2,511111418146,TEST BRANDCODE @1607639231710,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd2a0bfbe37ce49eb72c0ef'}}",False,test brand @1607639231710
53501d2ab9237fd7718f9e1b,511111902812,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '53501d2ab9237fd7718f9e1a'}}",,Screamin Sicilian
5a5d239de4b0db471c2d042a,511111900269,MILLER FORTUNE,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",,Miller Fortune
592486bee410d61fcea3d131,511111900771,LEVER 2000,Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",False,LEVER 2000
5da603a71dda2c3e1416ae82,511111105558,A+D,Baby,BABY,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",False,A+D®
5db3288aee7f2d6de4248977,511111312949,PULLUPS,Baby,,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",True,Pull-Ups
5f5bc4f1be37ce17125ac0e7,511111216582,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f5bc4f1be37ce17125ac0e6'}}",,test brand @1599849713170
5fc54c0abe37ce1911dbb3b2,511111817864,TEST BRANDCODE @1606765578435,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fc54c0abe37ce1911dbb3b1'}}",False,test brand @1606765578434
5332f5fbe4b03c9a25efd0bb,511111003960,MOUNTAIN DEW,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",False,Mountain Dew
57ebc12ce4b0ac389136a33c,511111102052,,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,Kraft Mayo
585a9720e4b03e62d1ce0e94,511111101505,SUN CHIPS,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,Sun Chips
5f4bf557be37ce0b4491554e,511111716365,TEST BRANDCODE @1598813527796,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",,test brand @1598813527796
592486bfe410d61fcea3d138,511111800712,PURE LEAF Tea Leaves,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",False,PURE LEAF Tea Leaves
5887a320e4b02187f85cdad8,511111201120,CORN NUTS,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,Corn Nuts
57d95753e4b0ac389136a2b3,511111702382,BREAKSTONE'S,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,Breakstone's
5a5d263ee4b06ba572cf24a4,511111200192,SPARKS,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",False,Sparks
5f4a7a5dbe37ce2d95e65ca2,511111316275,TEST BRANDCODE @1598716509358,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a7a5bbe37ce2d95e65c9f'}}",,test brand @1598716509357
5887a143e4b02187f85cdad2,511111301189,MAXWELL HOUSE,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,Maxwell House
5332f7b5e4b03c9a25efd142,511111603436,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,Beck's
5f5bc4f2be37ce17125ac0ed,511111516637,TEST BRANDCODE @1599849714378,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",,test brand @1599849714378
5f4a64e7be37ce17d23b317a,511111716204,TEST BRANDCODE @1598711015496,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a64e7be37ce17d23b3178'}}",,test brand @1598711015496
5a5d2b20e4b0db471c2d0434,511111800088,CONTINENTAL SOUP,Canned Goods & Soups,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",,Continental
5e3875f5ee7f2d697e835bcf,511111213925,GARNIER - HAIR COLOR,Beauty,,"{'$ref': 'Cogs', '$id': {'$oid': '5e28b81cee7f2d697e835bcd'}}",,Garnier - Hair Color
5ec2dc5fbe37ce5234ec36b8,511111114628,AFRIN® NASAL SPRAY,Health & Wellness,HEALTHY_AND_WELLNESS,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",False,AFRIN® NASAL SPRAY
5daf4867a60b87376833e35f,511111605980,GOODBELLY,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",,Goodbelly® Probiotics
592486bee410d61fcea3d134,511111200758,NEXXUS,Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",False,NEXXUS
5a8c3226e4b07f0a2dac8942,511111004127,V8,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",False,V8
55b630a4e4b0d8e685c1421c,511111502654,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",,Dr. Pepper
5a5d2ac5e4b06ba572cf24a7,511111300090,COLMAN'S,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Colman's
5a8c344ae4b0ccf165fac9e5,511111704140,PREGO,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",False,Prego
5fc54c0bbe37ce1911dbb3b4,511111517887,TEST BRANDCODE @1606765578985,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fc54c0abe37ce1911dbb3b1'}}",False,test brand @1606765578985
5e710e03ee7f2d0b35b2a194,511111914105,BRUMMEL & BROWN,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,"{'$ref': 'Cogs', '$id': {'$oid': '5e5ea9cc9c50da1291a6d074'}}",,BRUMMEL & BROWN
